Line  57
 08:08:58.4     1.999558 5 17306.820 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18501.946 16750.570 14918.700 12921.096 10503.622 9011.989 5909.674 1064.255 0.588 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 726.901 0.0067828 0.0083619 0.0080456 0.0086238 0.0091570 0.0096311 0.0100340 0.0103561 0.0105902 0.0107404 0.0111607 0.0126066 0.0146077 0.0169559 0.0198897 0.0241295 0.0296296 0.0365839 0.0981173 0.6661137 0.0008327 
 08:08:59.0     5.788103 5 567.228389
 08:08:59.0     5.887492 5 16474.689 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18055.640 15611.647 13411.542 11525.160 9937.857 8518.473 7066.369 5428.701 4831.830 2565.353 207.022 0.792 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 567.228 0.0044962 0.0046420 0.0040190 0.0041471 0.0042098 0.0041981 0.0042531 0.0047801 0.0058196 0.0073115 0.0092365 0.0114487 0.0135777 0.0152044 0.0163634 0.0177483 0.0183249 0.0176963 0.0304956 0.5636419 0.0010802 
 08:08:59.7     5.195824 5 600.533169
 08:08:59.7     5.585736 5 15975.441 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18914.978 16625.686 14515.026 12660.046 11061.877 9618.366 8139.793 6389.594 5685.227 2868.104 215.395 0.768 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 600.533 0.0046475 0.0046540 0.0039825 0.0041302 0.0042167 0.0042321 0.0042892 0.0047271 0.0056032 0.0068482 0.0084191 0.0101844 0.0118531 0.0130875 0.0138396 0.0145843 0.0147336 0.0148897 0.0315475 0.5632290 0.0011198 
 08:09:00.3     5.350072 5 593.880451
 08:09:00.3     6.889106 5 14763.081 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 20000.000 18477.547 15932.340 13456.751 11234.754 9375.344 7892.528 6666.258 5472.307 4175.949 3670.726 1653.134 116.697 0.732 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 593.880 0.0044082 0.0041612 0.0034356 0.0035322 0.0035699 0.0035889 0.0037795 0.0043262 0.0052294 0.0065188 0.0082085 0.0101502 0.0119341 0.0130409 0.0133683 0.0134635 0.0127437 0.0112909 0.0250418 0.5711994 0.0008001 
 08:09:00.9     6.353146 5 552.613787
 08:09:00.9     7.616305 5 13306.543 20000.000 20000.000 20000.000 20000.000 20000.000 19162.555 16469.569 13449.258 10452.724 7802.979 5733.449 4323.190 3429.309 2677.591 1728.331 884.423 614.968 251.652 21.905 0.668 2.000 6.217 10.892 16.073 21.817 28.184 35.242 43.066 51.739 61.353 72.009 83.822 96.917 111.433 127.523 145.359 165.131 187.047 211.342 236.887 552.614 0.0047228 0.0042290 0.0033725 0.0034353 0.0034663 0.0036273 0.0042001 0.0053017 0.0071790 0.0102638 0.0149607 0.0209750 0.0265303 0.0298534 0.0332085 0.0437422 0.0590151 0.0488444 0.0188841 0.5321037 0.0004792 
 08:09:01.5     6.551052 5 547.748111
